ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
655	"ENSMUSG00000026269"	"Rnpepl1"	chr1	+	92916710	92917746	92916710	92916946	92917146	92917746	655	59,69,46	114,114,128	58,75,62	145,147,119	300	100	0.868553513019	1.0	0.147,0.168,0.107	0.118,0.145,0.148	0.004
65	"ENSMUSG00000032604"	"Qars"	chr9	+	108514966	108515232	108514966	108515033	108515106	108515232	65	72,74,81	136,146,147	80,66,52	137,145,116	173	100	0.652178807534	1.0	0.234,0.227,0.242	0.252,0.208,0.206	0.012
667	"ENSMUSG00000025473"	"Adam8"	chr7	-	139986302	139986808	139986302	139986468	139986732	139986808	667	4,1,16	11,10,18	5,12,4	14,20,9	364	100	0.781647389185	1.0	0.091,0.027,0.196	0.089,0.142,0.109	-0.009
66	"ENSMUSG00000032604"	"Qars"	chr9	+	108513892	108514208	108513892	108513980	108514064	108514208	66	18,7,18	180,130,169	12,13,13	165,140,166	184	100	0.685498145416	1.0	0.052,0.028,0.055	0.038,0.048,0.041	0.003
671	"ENSMUSG00000026659"	"Dusp12"	chr1	-	170880129	170881041	170880129	170880226	170880914	170881041	671	73,64,107	2,0,1	30,40,32	0,0,1	788	100	0.790241583257	1.0	0.822,1.0,0.931	1.0,1.0,0.802	-0.016
674	"ENSMUSG00000055762"	"Eef1d"	chr15	-	75896242	75896740	75896242	75896464	75896639	75896740	674	66,81,77	721,694,640	66,63,64	654,654,598	275	100	0.580318462242	1.0	0.032,0.041,0.042	0.035,0.034,0.037	0.003
675	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935126	70935182	675	16,24,26	107,95,88	13,32,11	91,75,75	632	100	0.867024908106	1.0	0.023,0.038,0.045	0.022,0.063,0.023	-0.001
676	"ENSMUSG00000020817"	"Rabep1"	chr11	+	70934404	70935182	70934404	70934594	70935120	70935182	676	14,24,24	0,0,0	13,32,10	0,0,1	626	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.615	0.128
679	"ENSMUSG00000018796"	"Acsl1"	chr8	+	46511359	46513390	46511359	46511461	46513290	46513390	679	26,18,13	147,163,149	22,16,18	128,131,168	1929	100	1	1.0	0.009,0.006,0.005	0.009,0.006,0.006	-0.0
67	"ENSMUSG00000032604"	"Qars"	chr9	+	108512482	108512778	108512482	108512582	108512699	108512778	67	26,23,35	145,142,153	26,23,24	140,132,134	217	100	0.752122965511	1.0	0.076,0.069,0.095	0.079,0.074,0.076	0.004
683	"ENSMUSG00000023175"	"Bsg"	chr10	+	79710637	79710920	79710637	79710724	79710839	79710920	683	7817,7802,7846	3,3,0	8548,8499,8648	2,4,0	215	100	1	1.0	0.999,0.999,1.0	0.999,0.999,1.0	0.0
688	"ENSMUSG00000020486"	"Sept4"	chr11	+	87589655	87590055	87589655	87589818	87589955	87590055	688	212,191,216	329,263,298	155,120,135	213,188,190	237	100	0.948445940201	1.0	0.214,0.235,0.234	0.235,0.212,0.231	0.002
695	"ENSMUSG00000037845"	"Fdxacb1"	chr9	+	50770109	50770790	50770109	50770313	50770631	50770790	695	9,11,7	2,7,9	12,4,9	4,4,4	418	100	0.666994247006	1.0	0.518,0.273,0.157	0.418,0.193,0.35	-0.004
697	"ENSMUSG00000036622"	"Atp13a2"	chr4	+	141002456	141002783	141002456	141002546	141002623	141002783	697	54,36,36	222,240,224	40,38,48	250,216,265	177	100	0.706375241353	1.0	0.121,0.078,0.083	0.083,0.09,0.093	0.005
699	"ENSMUSG00000030780"	"BC017158"	chr7	-	128274632	128276143	128274632	128274723	128276085	128276143	699	410,422,498	0,1,0	347,310,332	0,3,0	1462	100	0.816183690528	1.0	1.0,0.967,1.0	1.0,0.876,1.0	0.03
69	"ENSMUSG00000032177"	"Pde4a"	chr9	+	21191326	21192431	21191326	21191518	21192394	21192431	69	64,56,54	19,39,31	46,78,74	28,26,34	976	100	0.562010049309	1.0	0.257,0.128,0.151	0.144,0.235,0.182	-0.008
6	"ENSMUSG00000021917"	"Spcs1"	chr14	-	31000677	31000903	31000677	31000760	31000843	31000903	6	45,42,42	15,18,11	57,50,37	16,14,16	183	100	0.834515111218	1.0	0.621,0.56,0.676	0.661,0.661,0.558	-0.008
700	"ENSMUSG00000030780"	"BC017158"	chr7	-	128276085	128276412	128276085	128276143	128276227	128276412	700	41,34,29	94,109,89	21,29,29	76,71,71	184	100	0.965894019681	1.0	0.192,0.145,0.15	0.131,0.182,0.182	-0.003
701	"ENSMUSG00000030780"	"BC017158"	chr7	-	128276227	128276565	128276227	128276412	128276494	128276565	701	51,19,37	96,88,95	32,38,31	93,103,78	182	100	0.951853996531	1.0	0.226,0.106,0.176	0.159,0.169,0.179	0.0
702	"ENSMUSG00000030780"	"BC017158"	chr7	-	128274632	128276143	128274632	128274703	128276085	128276143	702	412,425,503	110,109,99	351,316,335	86,71,91	1482	100	0.751985522297	1.0	0.202,0.208,0.255	0.216,0.231,0.199	0.006
705	"ENSMUSG00000035835"	"BC005764"	chr10	-	79866834	79867307	79866834	79866878	79867171	79867307	705	98,96,87	0,1,0	51,58,58	1,1,0	393	100	1	1.0	1.0,0.961,1.0	0.928,0.937,1.0	0.032
707	"ENSMUSG00000018581"	"Dnahc11"	chr12	-	117933681	117933886	117933681	117933703	117933737	117933886	707	2,3,1	1,0,0	0,2,0	0,0,0	134	100	1	1.0	0.599,1.0,1.0	NA,1.0,NA	-0.134
712	"ENSMUSG00000000881"	"Dlg3"	chrX	+	100772822	100773409	100772822	100772959	100773264	100773409	712	0,0,0	5,3,6	0,0,2	2,3,8	405	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.058	-0.019
715	"ENSMUSG00000054708"	"Ankrd24"	chr10	+	81635687	81636426	81635687	81635752	81636368	81636426	715	314,351,337	90,81,97	274,310,281	76,85,76	716	100	0.850765916403	1.0	0.328,0.377,0.327	0.335,0.337,0.341	0.006
718	"ENSMUSG00000025158"	"Rfng"	chr11	-	120782382	120783160	120782382	120782548	120783006	120783160	718	290,274,263	1,2,2	204,171,241	0,3,0	558	100	0.675794300916	1.0	0.981,0.961,0.959	1.0,0.911,1.0	-0.003
71	"ENSMUSG00000016833"	"Mrps18c"	chr5	+	100803969	100804471	100803969	100804029	100804331	100804471	71	36,32,33	140,92,113	52,22,37	133,112,101	402	100	0.655229482089	1.0	0.06,0.08,0.068	0.089,0.047,0.084	-0.004
722	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600860	34599995	34600137	34600350	34600860	722	6,9,4	10,10,9	9,3,7	9,8,14	313	100	0.947659879843	1.0	0.161,0.223,0.124	0.242,0.107,0.138	0.007
724	"ENSMUSG00000015452"	"Ager"	chr17	+	34598379	34598794	34598379	34598572	34598729	34598794	724	3,6,0	9,17,12	0,8,0	12,9,10	257	100	0.732977078533	1.0	0.115,0.121,0.0	0.0,0.257,0.0	-0.007
725	"ENSMUSG00000015452"	"Ager"	chr17	+	34599995	34600860	34599995	34600621	34600710	34600860	725	6,9,9	0,1,0	9,6,8	0,1,0	189	100	1	1.0	1.0,0.826,1.0	1.0,0.76,1.0	0.022
727	"ENSMUSG00000074796"	"Slc4a11"	chr2	-	130687158	130687484	130687158	130687291	130687370	130687484	727	867,854,837	2934,3061,3045	1142,1131,1246	4287,4338,4255	179	100	0.688612441525	1.0	0.142,0.135,0.133	0.13,0.127,0.141	0.004
72	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73176994	73178563	73176994	73177134	73178432	73178563	72	34,44,49	118,109,167	45,57,25	116,134,113	1398	100	0.701593967765	1.0	0.02,0.028,0.021	0.027,0.03,0.016	-0.001
731	"ENSMUSG00000028073"	"Pear1"	chr3	-	87752471	87752836	87752471	87752600	87752707	87752836	731	35,14,22	185,195,198	21,21,23	202,184,180	207	100	0.769911955706	1.0	0.084,0.034,0.051	0.048,0.052,0.058	0.004
736	"ENSMUSG00000062372"	"Otof"	chr5	-	30383030	30383673	30383030	30383220	30383520	30383673	736	113,140,143	49,67,38	82,107,88	33,48,31	400	100	0.808410397096	1.0	0.366,0.343,0.485	0.383,0.358,0.415	0.013
737	"ENSMUSG00000041096"	"Tspyl2"	chrX	-	152340085	152340380	152340085	152340197	152340302	152340380	737	87,82,85	89,86,95	69,85,70	75,85,73	205	100	0.898897471989	1.0	0.323,0.317,0.304	0.31,0.328,0.319	-0.004
738	"ENSMUSG00000034059"	"Ypel4"	chr2	+	84737063	84737528	84737063	84737107	84737419	84737528	738	133,169,184	59,47,41	108,111,118	38,38,32	412	100	0.781076382068	1.0	0.354,0.466,0.521	0.408,0.415,0.472	0.015
739	"ENSMUSG00000020263"	"Appl2"	chr10	-	83610977	83611199	83610977	83611066	83611142	83611199	739	351,381,417	235,293,304	362,428,424	295,318,316	176	100	0.570165112076	1.0	0.459,0.425,0.438	0.411,0.433,0.433	0.015
743	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57137281	57137585	57137281	57137374	57137468	57137585	743	21,20,21	134,138,156	21,13,25	126,115,137	194	100	0.758544148443	1.0	0.075,0.07,0.065	0.079,0.055,0.086	-0.003
745	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57141563	57141915	57141563	57141712	57141805	57141915	745	32,39,43	177,170,161	34,51,34	165,189,174	193	100	0.989421163181	1.0	0.086,0.106,0.122	0.096,0.123,0.092	0.001
746	"ENSMUSG00000032577"	"Mapkapk3"	chr9	-	107262422	107263764	107262422	107262487	107263624	107263764	746	21,22,24	36,44,37	24,30,27	47,36,41	1237	100	0.541930237405	1.0	0.045,0.039,0.05	0.04,0.063,0.051	-0.007
751	"ENSMUSG00000038530"	"Rgs4"	chr1	-	169744350	169744736	169744350	169744517	169744674	169744736	751	10,9,7	268,272,249	8,8,2	148,141,141	257	100	0.644272101124	1.0	0.014,0.013,0.011	0.021,0.022,0.005	-0.003
754	"ENSMUSG00000026197"	"Zfand2b"	chr1	+	75168833	75169279	75168833	75168906	75169184	75169279	754	34,39,32	75,97,81	45,32,45	82,95,92	378	100	0.614970363289	1.0	0.107,0.096,0.095	0.127,0.082,0.115	-0.009
755	"ENSMUSG00000026197"	"Zfand2b"	chr1	+	75170538	75170753	75170538	75170599	75170685	75170753	755	19,27,24	102,94,117	35,21,26	112,104,137	186	100	0.837281522575	1.0	0.091,0.134,0.099	0.144,0.098,0.093	-0.004
757	"ENSMUSG00000041506"	"Rrp9"	chr9	+	106482911	106483211	106482911	106483036	106483118	106483211	757	13,7,11	57,66,44	17,4,15	62,61,52	182	100	0.778468556054	1.0	0.111,0.055,0.121	0.131,0.035,0.137	-0.005
758	"ENSMUSG00000062312"	"Erbb2"	chr11	+	98432910	98433253	98432910	98433049	98433130	98433253	758	13,8,24	89,94,95	20,14,15	99,98,79	181	100	0.709771961764	1.0	0.075,0.045,0.122	0.1,0.073,0.095	-0.009
759	"ENSMUSG00000028461"	"Ccdc107"	chr4	+	43495508	43495921	43495508	43495621	43495696	43495921	759	90,95,110	166,178,183	64,69,69	144,120,108	175	100	0.832351805034	1.0	0.237,0.234,0.256	0.203,0.247,0.267	0.003
75	"ENSMUSG00000071103"	"1700029J07Rik"	chr8	-	45973503	45975252	45973503	45973680	45975078	45975252	75	155,165,162	2,1,2	190,181,184	5,2,0	1498	100	0.592822194789	1.0	0.838,0.917,0.844	0.717,0.858,1.0	0.008
761	"ENSMUSG00000006289"	"Osgep"	chr14	-	50916799	50917503	50916799	50916865	50917453	50917503	761	50,64,45	0,1,1	48,30,62	0,0,3	688	100	1	1.0	1.0,0.903,0.867	1.0,1.0,0.75	0.007
762	"ENSMUSG00000005354"	"Txn2"	chr15	-	77915046	77915857	77915046	77915236	77915704	77915857	762	2312,2555,2397	5,2,2	2399,2644,2519	0,0,2	568	100	1	1.0	0.988,0.996,0.995	1.0,1.0,0.996	-0.006
763	"ENSMUSG00000063870"	"Chd4"	chr6	+	125120204	125120556	125120204	125120385	125120469	125120556	763	71,59,46	275,253,202	47,61,64	231,223,266	184	100	0.960360027414	1.0	0.123,0.112,0.11	0.1,0.129,0.116	-0.0
764	"ENSMUSG00000070493"	"Chchd2"	chr5	-	129882428	129884183	129882428	129882579	129883933	129884183	764	85,102,75	690,743,673	89,85,83	690,625,620	1454	100	1	1.0	0.008,0.009,0.008	0.009,0.009,0.009	-0.001
765	"ENSMUSG00000029175"	"4930471M23Rik"	chr5	+	30655494	30656100	30655494	30655666	30655887	30656100	765	32,26,36	113,101,72	30,28,27	100,82,89	321	100	0.782552794085	1.0	0.081,0.074,0.135	0.085,0.096,0.086	0.008
766	"ENSMUSG00000041674"	"BC006965"	chr11	-	112691291	112691714	112691291	112691435	112691502	112691714	766	42,50,41	22,20,18	20,22,21	8,10,8	167	100	0.721545900114	1.0	0.533,0.6,0.577	0.6,0.568,0.611	-0.023
769	"ENSMUSG00000041954"	"Tnfrsf18"	chr4	+	156027961	156028423	156027961	156028049	156028220	156028423	769	72,66,82	2,1,1	45,59,42	0,1,1	271	100	1	1.0	0.93,0.961,0.968	1.0,0.956,0.939	-0.012
772	"ENSMUSG00000024118"	"1600002H07Rik"	chr17	-	24220251	24220615	24220251	24220310	24220516	24220615	772	9,4,8	34,21,26	7,7,7	35,43,24	306	100	0.549299049541	1.0	0.08,0.059,0.091	0.061,0.051,0.087	0.01
773	"ENSMUSG00000024118"	"1600002H07Rik"	chr17	-	24219730	24220310	24219730	24220133	24220251	24220310	773	23,14,17	28,13,23	15,28,16	29,23,25	218	100	0.743725316565	1.0	0.274,0.331,0.253	0.192,0.358,0.227	0.027
775	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30564081	30564301	30564081	30564101	30564202	30564301	775	27,43,39	4,3,1	25,37,31	2,2,1	201	100	0.713034097777	1.0	0.771,0.877,0.951	0.861,0.902,0.939	-0.034
776	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30563325	30563619	30563325	30563399	30563531	30563619	776	30,19,26	89,83,97	26,22,26	82,91,78	232	100	0.784881059444	1.0	0.127,0.09,0.104	0.12,0.094,0.126	-0.006
778	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30566748	30567500	30566748	30566936	30567142	30567500	778	126,158,131	17,23,27	149,128,135	15,17,27	306	100	0.584357309114	1.0	0.708,0.692,0.613	0.764,0.711,0.62	-0.027
780	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30564202	30564607	30564202	30564301	30564473	30564607	780	86,113,103	240,220,195	81,111,125	211,245,195	272	100	0.68802113447	1.0	0.116,0.159,0.163	0.124,0.143,0.191	-0.007
789	"ENSMUSG00000021957"	"Tkt"	chr14	+	30558720	30559865	30558720	30558838	30559751	30559865	789	25,27,39	552,602,600	30,33,35	580,542,540	1013	100	1	1.0	0.004,0.004,0.006	0.005,0.006,0.006	-0.001
791	"ENSMUSG00000021223"	"Papln"	chr12	+	83775342	83776561	83775342	83775469	83776353	83776561	791	15,13,5	2,3,4	13,24,17	5,5,6	984	100	0.916545400425	1.0	0.433,0.306,0.113	0.209,0.328,0.224	0.03
792	"ENSMUSG00000025979"	"Mob4"	chr1	+	55150145	55151082	55150145	55150225	55150970	55151082	792	13,11,6	188,171,200	15,11,19	170,176,145	845	100	0.807694164449	1.0	0.008,0.008,0.004	0.01,0.007,0.015	-0.004
795	"ENSMUSG00000068039"	"Tcp1"	chr17	+	12918042	12919925	12918042	12918171	12919814	12919925	795	164,172,183	0,0,0	181,179,167	0,1,0	1743	100	1	1.0	1.0,1.0,1.0	1.0,0.911,1.0	0.03
797	"ENSMUSG00000007564"	"Ppp2r1a"	chr17	+	20958939	20959523	20958939	20959010	20959388	20959523	797	48,42,73	1160,1213,1066	42,57,48	936,975,996	478	100	0.89231308897	1.0	0.009,0.007,0.014	0.009,0.012,0.01	-0.0
798	"ENSMUSG00000002043"	"Trappc6a"	chr7	+	19514421	19515090	19514421	19514539	19515024	19515090	798	82,109,108	3,2,11	87,99,110	3,8,6	585	100	0.77261746797	1.0	0.824,0.903,0.627	0.832,0.679,0.758	0.028
79	"ENSMUSG00000031388"	"Naa10"	chrX	-	73919501	73919869	73919501	73919540	73919753	73919869	79	30,26,33	5,2,3	25,24,17	4,2,3	313	100	0.741808640308	1.0	0.657,0.806,0.778	0.666,0.793,0.644	0.046
7	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40801917	40802623	40801917	40802127	40802417	40802623	7	17,21,23	3660,3719,3539	15,10,13	2932,2974,2941	390	100	1	1.0	0.001,0.001,0.002	0.001,0.001,0.001	0.0
800	"ENSMUSG00000028693"	"Nasp"	chr4	-	116604162	116604814	116604162	116604351	116604740	116604814	800	35,22,17	48,51,55	23,25,28	53,58,42	489	100	0.870054919639	1.0	0.13,0.081,0.059	0.082,0.081,0.12	-0.004
804	"ENSMUSG00000019578"	"Ubxn6"	chr17	-	56069690	56070985	56069690	56069775	56070887	56070985	804	379,409,438	2,1,0	402,421,374	0,2,0	1212	100	0.540873930038	1.0	0.94,0.971,1.0	1.0,0.946,1.0	-0.012
815	"ENSMUSG00000073758"	"Sh3d21"	chr4	-	126152023	126152258	126152023	126152118	126152205	126152258	815	7,5,4	2,11,7	5,3,4	5,8,0	187	100	0.60578601142	1.0	0.652,0.196,0.234	0.348,0.167,1.0	-0.144
816	"ENSMUSG00000042436"	"Mfap4"	chr11	+	61486909	61487261	61486909	61487006	61487078	61487261	816	4,3,2	18,12,21	7,4,3	19,29,25	172	100	0.849045412868	1.0	0.114,0.127,0.052	0.176,0.074,0.065	-0.007
818	"ENSMUSG00000042594"	"Sh2b3"	chr5	-	121818464	121818854	121818464	121818649	121818759	121818854	818	61,62,57	0,0,0	45,54,75	0,1,0	210	100	1	1.0	1.0,1.0,1.0	1.0,0.963,1.0	0.012
819	"ENSMUSG00000042594"	"Sh2b3"	chr5	-	121818464	121818854	121818464	121818679	121818759	121818854	819	38,43,34	72,47,50	28,37,50	61,44,74	180	100	0.759761770643	1.0	0.227,0.337,0.274	0.203,0.318,0.273	0.015
820	"ENSMUSG00000046519"	"Golph3l"	chr3	+	95617043	95619247	95617043	95617242	95617862	95619247	820	476,464,462	0,0,0	534,453,504	1,0,0	720	100	1	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004
821	"ENSMUSG00000025332"	"Kdm5c"	chrX	+	152244872	152245283	152244872	152244996	152245101	152245283	821	7,1,1	70,55,73	3,2,2	60,50,43	205	100	0.863697862299	1.0	0.047,0.009,0.007	0.024,0.019,0.022	-0.001
822	"ENSMUSG00000043541"	"Casc1"	chr6	-	145174833	145177500	145174833	145175324	145177332	145177500	822	28,25,53	0,0,0	46,53,56	0,1,0	2108	100	1	1.0	1.0,1.0,1.0	1.0,0.715,1.0	0.095
824	"ENSMUSG00000036062"	"N28178"	chr4	+	42933615	42933997	42933615	42933667	42933778	42933997	824	89,98,91	38,35,36	52,52,64	17,24,25	211	100	0.986969941057	1.0	0.526,0.57,0.545	0.592,0.507,0.548	-0.002
827	"ENSMUSG00000025507"	"Lrdd"	chr7	-	141442150	141443356	141442150	141442564	141442967	141443356	827	0,0,0	5,3,7	0,0,3	8,7,8	503	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.069	-0.023
828	"ENSMUSG00000025507"	"Lrdd"	chr7	-	141441611	141442564	141441611	141441784	141442150	141442564	828	19,7,13	0,0,2	6,10,6	1,1,0	466	100	1	1.0	1.0,1.0,0.582	0.563,0.682,1.0	0.112
82	"ENSMUSG00000028689"	"Ccdc163"	chr4	+	116709239	116709619	116709239	116709273	116709437	116709619	82	78,55,58	59,53,56	46,50,47	35,41,54	264	100	0.867628091058	1.0	0.334,0.282,0.282	0.332,0.316,0.248	0.001
832	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190947	91190184	91190284	91190738	91190947	832	90,83,107	2,0,0	93,81,89	1,0,1	554	100	1	1.0	0.89,1.0,1.0	0.944,1.0,0.941	0.002
833	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190947	91190184	91190641	91190738	91190947	833	19,11,20	37,65,70	23,11,24	51,71,67	197	100	0.850730666308	1.0	0.207,0.079,0.127	0.186,0.073,0.154	-0.0
834	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190641	91190184	91190284	91190461	91190641	834	29,31,43	69,70,81	26,35,28	43,74,77	277	100	0.951563390645	1.0	0.132,0.138,0.161	0.179,0.146,0.116	-0.003
837	"ENSMUSG00000030272"	"Camk1"	chr6	-	113339284	113339581	113339284	113339423	113339506	113339581	837	46,40,32	213,232,200	37,41,40	228,192,207	183	100	0.85863790055	1.0	0.106,0.086,0.08	0.081,0.104,0.096	-0.003
838	"ENSMUSG00000030272"	"Camk1"	chr6	-	113334127	113336261	113334127	113334408	113334513	113336261	838	21,34,21	166,179,192	28,32,32	230,226,245	205	100	0.727066135669	1.0	0.058,0.085,0.051	0.056,0.065,0.06	0.004
842	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859088	79859271	842	705,677,690	1,0,2	560,647,600	2,1,0	207	100	1	1.0	0.997,1.0,0.994	0.993,0.997,1.0	0.0
843	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859071	79859271	843	672,647,646	0,0,1	540,611,566	0,0,0	190	100	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
846	"ENSMUSG00000037470"	"Uggt1"	chr1	-	36162204	36163410	36162204	36162363	36163220	36163410	846	1,3,7	56,62,73	10,6,6	80,62,53	957	100	0.824387262701	1.0	0.002,0.005,0.01	0.013,0.01,0.012	-0.006
848	"ENSMUSG00000022681"	"Ntan1"	chr16	+	13826882	13827125	13826882	13826985	13827059	13827125	848	18,6,19	63,74,60	17,19,11	59,64,81	174	100	0.841427334302	1.0	0.141,0.045,0.154	0.142,0.146,0.072	-0.007
852	"ENSMUSG00000033276"	"Stk36"	chr1	+	74633506	74634756	74633506	74633654	74634009	74634756	852	36,42,41	11,8,2	37,42,29	4,9,6	455	100	0.886593984245	1.0	0.418,0.536,0.818	0.67,0.506,0.515	0.027
853	"ENSMUSG00000037321"	"Tap1"	chr17	+	34192836	34192965	34192836	34192857	34192941	34192965	853	36,29,40	0,0,0	33,34,38	1,0,1	184	100	1	1.0	1.0,1.0,1.0	0.947,1.0,0.954	0.033
857	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79736366	79736614	79736366	79736443	79736522	79736614	857	3,6,2	53,48,44	8,1,6	51,69,61	179	100	0.845522721955	1.0	0.031,0.065,0.025	0.081,0.008,0.052	-0.007
859	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79737263	79737509	79737263	79737362	79737456	79737509	859	28,26,43	65,75,59	24,15,23	38,60,48	194	100	0.548548420397	1.0	0.182,0.152,0.273	0.246,0.114,0.198	0.016
860	"ENSMUSG00000020329"	"Polrmt"	chr10	-	79738030	79738804	79738030	79738210	79738681	79738804	860	44,29,30	0,0,1	45,61,59	0,0,0	571	100	1	1.0	1.0,1.0,0.84	1.0,1.0,1.0	-0.053
861	"ENSMUSG00000029389"	"Ddx55"	chr5	+	124554670	124556848	124554670	124554757	124556756	124556848	861	345,356,341	25,24,29	295,348,282	23,17,28	2099	100	0.941776508246	1.0	0.397,0.414,0.359	0.379,0.494,0.324	-0.009
862	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25353152	25354293	25353152	25353217	25354232	25354293	862	367,419,425	0,0,1	380,363,368	0,0,1	1115	100	1	1.0	1.0,1.0,0.974	1.0,1.0,0.971	0.001
864	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25354892	25355721	25354892	25355028	25355557	25355721	864	98,83,82	69,89,79	80,114,89	87,84,84	629	100	0.983390811986	1.0	0.184,0.129,0.142	0.128,0.177,0.144	0.002
865	"ENSMUSG00000002948"	"Map2k7"	chr8	+	4245694	4247897	4245694	4245825	4247656	4247897	865	4650,4642,4531	13,3,8	4113,4205,4035	8,8,9	1931	100	0.655700641255	1.0	0.949,0.988,0.967	0.964,0.965,0.959	0.005
867	"ENSMUSG00000067071"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979	867	2,9,5	60,83,56	4,6,9	118,91,108	190	100	0.524646430183	1.0	0.017,0.054,0.045	0.018,0.034,0.042	0.007
86	"ENSMUSG00000018907"	"Alox12e"	chr11	-	70320729	70321139	70320729	70320890	70321035	70321139	86	0,2,0	1,5,0	0,1,0	0,0,0	245	100	1	1.0	0.0,0.14,NA	NA,1.0,NA	-0.93
870	"ENSMUSG00000026200"	"Glb1l"	chr1	-	75208686	75209222	75208686	75208837	75209055	75209222	870	44,54,63	26,23,25	47,39,53	18,22,17	318	100	0.64465854382	1.0	0.347,0.425,0.442	0.451,0.358,0.495	-0.03
872	"ENSMUSG00000028469"	"Npr2"	chr4	+	43650148	43650492	43650148	43650323	43650393	43650492	872	20,22,30	281,292,250	16,21,22	237,251,202	170	100	0.89091803254	1.0	0.04,0.042,0.066	0.038,0.047,0.06	0.001
874	"ENSMUSG00000027405"	"Nop56"	chr2	+	130275662	130276174	130275662	130275824	130275975	130276174	874	4,7,5	139,172,166	2,7,7	137,119,123	251	100	0.583067163713	1.0	0.011,0.016,0.012	0.006,0.023,0.022	-0.004
87	"ENSMUSG00000030512"	"Snrpa1"	chr7	+	66069423	66070665	66069423	66069526	66070589	66070665	87	154,176,176	12,21,10	141,113,111	7,9,14	1163	100	0.944792729302	1.0	0.525,0.419,0.602	0.634,0.519,0.405	-0.004
880	"ENSMUSG00000031985"	"Gnpat"	chr8	+	124886682	124886946	124886682	124886779	124886852	124886946	880	30,34,32	189,186,187	39,23,25	162,162,153	173	100	0.747845727266	1.0	0.084,0.096,0.09	0.122,0.076,0.086	-0.005
886	"ENSMUSG00000024319"	"Vps52"	chr17	+	33959994	33960319	33959994	33960095	33960186	33960319	886	3,6,6	168,160,145	2,8,4	137,131,132	191	100	0.861178347852	1.0	0.009,0.019,0.021	0.008,0.031,0.016	-0.002
888	"ENSMUSG00000003848"	"Nob1"	chr8	-	107416105	107417091	107416105	107416250	107416993	107417091	888	168,177,195	53,61,76	180,196,185	61,71,53	843	100	0.660649075414	1.0	0.273,0.256,0.233	0.259,0.247,0.293	-0.012
896	"ENSMUSG00000029433"	"Diablo"	chr5	-	123517736	123518065	123517736	123517833	123517954	123518065	896	50,43,41	136,141,124	47,39,42	106,114,124	221	100	0.522365736155	1.0	0.143,0.121,0.13	0.167,0.134,0.133	-0.013
898	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120620423	120621055	120620423	120620504	120620646	120621055	898	307,318,304	59,56,42	322,319,332	53,67,53	242	100	0.718410841374	1.0	0.683,0.701,0.749	0.715,0.663,0.721	0.011
899	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120620423	120621055	120620423	120620883	120620956	120621055	899	36,36,28	115,118,139	36,48,32	141,156,136	173	100	0.979381037114	1.0	0.153,0.15,0.104	0.129,0.151,0.12	0.002
89	"ENSMUSG00000023484"	"Prph"	chr15	+	99056768	99057158	99056768	99056936	99057032	99057158	89	1,2,0	6,6,5	0,3,1	4,4,4	196	100	0.681651565365	1.0	0.078,0.145,0.0	0.0,0.277,0.113	-0.056
8	"ENSMUSG00000015656"	"Hspa8"	chr9	+	40802417	40802891	40802417	40802623	40802738	40802891	8	10,6,7	1172,1153,1238	6,3,1	488,504,493	215	100	1	1.0	0.004,0.002,0.003	0.006,0.003,0.001	-0.0
