chr	strand	mstarts	mends
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	+	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr10	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	+	NA	NA
chr22	-	NA	NA
chr22	+	NA	NA
